MonsterName,AttackName,isMelee,isRanged,isWeapon,isSpell,toHitBonus,reach,range,rangeMax,numberTargets,damageAverage,damageDice,damageType
Vine Lord,Tendril,True,False,True,False,9,10,None,None,1,7,1d4 + 5,slashing
Vine Lord,Thorned Slam,True,False,True,False,9,5,None,None,1,14,2d8 + 5,bludgeoning
Vine Lord,Forest Protectors (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Vine Troll Skeleton,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vine Troll Skeleton,Bite,True,False,True,False,9,5,None,None,1,21,3d10 + 5,piercing
Vine Troll Skeleton,Claw,True,False,True,False,9,5,None,None,1,19,4d6 + 5,slashing
Vine Troll Skeleton,Poisoned Thorn,False,True,True,False,5,None,20,60,1,8,2d6 + 1,piercing
Void Dragon Wyrmling,Bite,True,False,True,False,5,5,None,None,1,8,1d10 + 3,piercing
Void Dragon Wyrmling,Breath Weapons (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Void Dragon Wyrmling,Gravitic Breath,False,False,False,False,0,None,None,None,0,None,None,None
Void Dragon Wyrmling,Stellar Breath,False,False,False,False,0,None,None,None,0,None,None,None
Voidling,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Voidling,Shadow Tendril,True,False,True,False,9,10,None,None,1,8,1d6 + 5,bludgeoning
Voidling,Necrotic Bolt,False,True,False,True,7,None,120,None,1,17,4d6 + 3,necrotic
Voidling,Shadow's Grasp (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Volguloth,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Volguloth,Claw,True,False,True,False,5,5,None,None,1,8,2d4 + 3,slashing
Volguloth,Enshroud,False,False,False,False,0,None,None,None,0,None,None,None
Vættir,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vættir,Vættir's Greataxe,True,False,True,False,7,5,None,None,1,11,1d12 + 5,slashing
Vættir,Necrotic Bolt,False,True,False,True,4,None,120,None,1,15,3d8 + 2,necrotic
Vættir,Disorienting Gaze,False,False,False,False,0,None,None,None,0,None,None,None
Vættir,Corpse Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Wampus Cat,Claw (True Form Only),True,False,True,False,6,5,None,None,1,11,2d6 + 4,slashing
Wampus Cat,Sweet Song (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Wampus Cat,Terrifying Yowl (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
War Ostrich,Beak,True,False,True,False,4,5,None,None,1,6,1d8 + 2,piercing
War Ostrich,Claw,True,False,True,False,4,5,None,None,1,7,2d4 + 2,bludgeoning
War Ostrich,Intimidating Screech,False,False,False,False,0,None,None,None,0,None,None,None
Water Leaper,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Water Leaper,Bite,True,False,True,False,5,5,None,None,1,10,2d6 + 3,piercing
Water Leaper,Stinger,True,False,True,False,5,5,None,None,1,12,2d8 + 3,piercing
Water Leaper,Swallow,False,False,False,False,0,None,None,None,0,None,None,None
Weeping Treant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Weeping Treant,Slam,True,False,True,False,8,5,None,None,0,None,None,None
Weeping Treant,Rock,False,True,True,False,8,None,60,180,1,21,3d10 + 5,bludgeoning
Wharfling,Pilfering Bite,True,False,True,False,4,5,None,None,1,4,1d4 + 2,piercing
White Ape,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
White Ape,Bite,True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
White Ape,Fist,True,False,True,False,7,5,None,None,1,15,2d10 + 4,bludgeoning
White Ape,Frenzy (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
White Ape,Familiar,False,False,False,False,0,None,None,None,0,None,None,None
Wind Dragon Wyrmling,Bite,True,False,True,False,5,5,None,None,1,8,1d10 + 3,piercing
Wind Dragon Wyrmling,Tempest Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Witchlight,Light Blast,True,True,False,True,4,None,30,None,1,5,1d6 + 2,radiant
Witchlight,Flash (3/Day),False,False,False,False,0,None,None,None,0,None,None,None
Wolf Reaver Dwarf,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Wolf Reaver Dwarf,Battleaxe,True,False,True,False,6,None,None,None,1,8,1d8 + 4,slashing
Wolf Reaver Dwarf,Handaxe,True,True,True,False,6,5,20,60,1,7,1d6 + 4,slashing
Wolf Reaver Dwarf,Spear,True,True,True,False,6,5,20,60,1,7,1d6 + 4,piercing
Wormhearted Suffragan,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Wormhearted Suffragan,Worm-Coated Fist,True,False,True,False,6,5,None,None,1,10,2d6 + 3,bludgeoning
Wormhearted Suffragan,Paralyzing Bolt,False,True,False,True,6,None,60,None,1,17,4d6 + 3,necrotic
Wormhearted Suffragan,Animating Worms (3/Day),False,False,False,False,0,None,None,None,0,None,None,None
Xanka,Dismantling Leg,True,False,True,False,4,5,None,None,1,6,1d8 + 2,bludgeoning
Xanka,Release Energy (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Xhkarsh,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Xhkarsh,Claw,True,False,True,False,8,5,None,None,1,13,2d8 + 4,slashing
Xhkarsh,Fate-Altering Stinger,True,False,True,False,8,5,None,None,1,15,2d10 + 4,piercing
Xhkarsh,Invisibility,False,False,False,False,0,None,None,None,0,None,None,None
Xhkarsh,Seize Strand,False,False,False,False,0,None,None,None,0,None,None,None
Ychen Bannog,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ychen Bannog,Gore,True,False,True,False,13,15,None,None,1,25,3d10 + 9,piercing
Ychen Bannog,Stomp,True,False,True,False,13,10,None,None,1,22,3d8 + 9,bludgeoning
Ychen Bannog,Deafening Bellow (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Ychen Bannog,Overrun (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Young Cave Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Cave Dragon,Bite,True,False,True,False,10,10,None,None,1,17,2d10 + 6,piercing
Young Cave Dragon,Claw,True,False,True,False,10,5,None,None,1,13,2d6 + 6,slashing
Young Cave Dragon,Poison Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Young Flame Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Flame Dragon,Bite,True,False,True,False,5,10,None,None,1,13,2d10 + 2,piercing
Young Flame Dragon,Claw,True,False,True,False,5,5,None,None,1,9,2d6 + 2,slashing
Young Flame Dragon,Fire Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Young Mithral Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Mithral Dragon,Bite,True,False,True,False,7,10,None,None,1,15,2d10 + 4,piercing
Young Mithral Dragon,Claw,True,False,True,False,7,5,None,None,1,11,2d6 + 4,slashing
Young Mithral Dragon,Shard Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Young Sea Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Sea Dragon,Bite,True,False,True,False,9,10,None,None,1,16,2d10 + 5,piercing
Young Sea Dragon,Fin,True,False,True,False,9,5,None,None,1,12,2d6 + 5,slashing
Young Sea Dragon,Tidal Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Young Spinosaurus,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Spinosaurus,Bite,True,False,True,False,8,10,None,None,1,24,3d12 + 5,piercing
Young Spinosaurus,Claw,True,False,True,False,8,5,None,None,1,15,3d6 + 5,slashing
Young Void Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Void Dragon,Bite,True,False,True,False,9,10,None,None,1,16,2d10 + 5,piercing
Young Void Dragon,Claw,True,False,True,False,9,5,None,None,1,12,2d6 + 5,slashing
Young Void Dragon,Breath Weapons (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Young Void Dragon,Gravitic Breath,False,False,False,False,0,None,None,None,0,None,None,None
Young Void Dragon,Stellar Breath,False,False,False,False,0,None,None,None,0,None,None,None
Young Wind Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Wind Dragon,Bite,True,False,True,False,8,10,None,None,1,16,2d10 + 5,piercing
Young Wind Dragon,Claw,True,False,True,False,8,5,None,None,1,12,2d6 + 5,slashing
Young Wind Dragon,Tempest Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Zanskaran Viper,Bite,True,False,True,False,4,5,None,None,1,11,2d8 + 2,piercing
Zimwi,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Zimwi,Bite,True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
Zimwi,Claws,True,False,True,False,7,5,None,None,1,11,2d6 + 4,slashing
Zimwi,Swallow,False,False,False,False,0,None,None,None,0,None,None,None
Zmey,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Zmey,Bite,True,False,True,False,11,10,None,None,1,19,2d12 + 6,piercing
Zmey,Claw,True,False,True,False,11,5,None,None,1,20,4d6 + 6,slashing
Zmey,Fire Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Zmey Headling,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Zmey Headling,Bite,True,False,True,False,6,5,None,None,1,16,2d12 + 3,piercing
Zmey Headling,Claw,True,False,True,False,6,5,None,None,1,10,2d6 + 3,slashing
Zmey Headling,Fire Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
A-mi-kuk,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
A-mi-kuk,Bite,True,False,True,False,8,5,None,None,1,12,2d6 + 5,piercing
A-mi-kuk,Grasping Claw,True,False,True,False,8,10,None,None,1,18,3d8 + 5,bludgeoning
A-mi-kuk,Strangle,False,False,False,False,0,None,None,None,0,None,None,None
Aalpamac,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Aalpamac,Bite,True,False,True,False,8,5,None,None,1,16,2d10 + 5,piercing
Aalpamac,Claws,True,False,True,False,8,5,None,None,1,12,2d6 + 5,slashing
Abbanith Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Abbanith Giant,Thumb Claw,True,False,True,False,7,5,None,None,1,12,2d6 + 5,piercing
Adult Boreal Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Adult Boreal Dragon,Bite,True,False,True,False,13,10,None,None,1,19,2d10 + 8,piercing
Adult Boreal Dragon,Claw,True,False,True,False,13,5,None,None,1,15,2d6 + 8,slashing
Adult Boreal Dragon,Tail,True,False,True,False,13,15,None,None,1,17,2d8 + 8,bludgeoning
Adult Boreal Dragon,Frightful Presence,False,False,False,False,0,None,None,None,0,None,None,None
Adult Boreal Dragon,Cinder Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Adult Imperial Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Adult Imperial Dragon,Bite,True,False,True,False,14,10,None,None,0,19,2d10 + 8,piercing
Adult Imperial Dragon,Claw,True,False,True,False,14,5,None,None,1,15,2d6 + 8,slashing
Adult Imperial Dragon,Tail,True,False,True,False,14,15,None,None,1,17,2d8 + 8,bludgeoning
Adult Imperial Dragon,Mesmerizing Presence,False,False,False,False,0,None,None,None,0,None,None,None
Adult Imperial Dragon,Lightning Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Adult Imperial Dragon,Change Shape,False,False,False,False,0,None,None,None,0,None,None,None
Ahu-Nixta Cataphract,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ahu-Nixta Cataphract,Whirring Blades,True,False,True,False,8,5,None,None,1,12,3d4 + 5,slashing
Ahu-Nixta Cataphract,Pronged Scepter,True,False,True,False,8,10,None,None,1,12,2d6 + 5,piercing
Ahu-Nixta Cataphract,Bashing Rod,True,False,True,False,8,5,None,None,1,16,2d10 + 5,bludgeoning
Ahu-Nixta Cataphract,Arcane Cannon,False,True,False,True,7,None,100,None,1,18,4d8,force
Ahu-Nixta Drudge,Whirring Blades,True,False,True,False,4,5,None,None,1,7,2d4 + 2,slashing
Akaasit,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Akaasit,Arm Blade,True,False,True,False,7,5,None,None,1,13,2d8 + 4,slashing
Akhlut,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Akhlut,Bite,True,False,True,False,7,5,None,None,1,18,4d6 + 4,piercing
Akhlut,Tail Slam,True,False,True,False,7,10,None,None,1,22,4d8 +4,bludgeoning
Alchemical Skunk,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alchemical Skunk,Bite,True,False,True,False,5,5,None,None,1,8,2d4 + 3,piercing
Alchemical Skunk,Claws,True,False,True,False,5,5,None,None,1,6,1d6 + 3,slashing
Alchemical Skunk,Alchemical Spray,False,False,False,False,0,None,None,None,0,None,None,None
Alligator,Bite,True,False,True,False,4,5,None,None,1,5,1d6 + 2,piercing
Alligator Turtle,Bite,True,False,True,False,4,10,None,None,1,5,1d6 + 2,slashing
Alpha Fish,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alpha Fish,Headbutt,True,False,True,False,5,5,None,None,1,10,2d6 + 3,bludgeoning
Alpha Fish,Fin Flare,False,False,False,False,0,None,None,None,0,None,None,None
Amber Ooze,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Amber Ooze,Pseudopod,True,False,True,False,5,5,None,None,1,10,2d6 + 3,bludgeoning
Amber Ooze,Engulf,False,False,False,False,0,None,None,None,0,None,None,None
Ancient Boreal Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ancient Boreal Dragon,Bite,True,False,True,False,16,15,None,None,1,20,2d10 + 9,piercing
Ancient Boreal Dragon,Claw,True,False,True,False,16,10,None,None,1,16,2d6 + 9,slashing
Ancient Boreal Dragon,Tail,True,False,True,False,16,20,None,None,1,18,2d8 + 9,bludgeoning
Ancient Boreal Dragon,Frightful Presence,False,False,False,False,0,None,None,None,0,None,None,None
Ancient Boreal Dragon,Cinder Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Ancient Imperial Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ancient Imperial Dragon,Bite,True,False,True,False,18,15,None,None,1,21,2d10 + 10,piercing
Ancient Imperial Dragon,Claw,True,False,True,False,18,10,None,None,1,17,2d6 + 10,slashing
Ancient Imperial Dragon,Tail,True,False,True,False,18,20,None,None,1,19,2d8 + 10,bludgeoning
Ancient Imperial Dragon,Mesmerizing Presence,False,False,False,False,0,None,None,None,0,None,None,None
Ancient Imperial Dragon,Lightning Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Ancient Imperial Dragon,Change Shape,False,False,False,False,0,None,None,None,0,None,None,None
Angel of Judgment,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Angel of Judgment,Greataxe,True,False,True,False,12,10,None,None,1,25,3d12 + 6,slashing
Angelic Enforcer,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Angelic Enforcer,Bite,True,False,True,False,10,5,None,None,1,17,2d10 + 6,piercing
Angelic Enforcer,Greatsword,True,False,True,False,10,5,None,None,1,20,4d6 + 6,slashing
Angelic Enforcer,Change Shape,False,False,False,False,0,None,None,None,0,None,None,None
Animated Bearskin Rug,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Animated Bearskin Rug,Bite,True,False,True,False,6,5,None,None,1,9,1d10 + 4,piercing
Animated Bearskin Rug,Claws,True,False,True,False,6,5,None,None,1,None,None,None
Animated Bearskin Rug,Envelop,True,False,True,False,6,5,None,None,1,None,None,None
Animated Bearskin Rug,Menacing Roar (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Aniwye,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Aniwye,Slam (Giant or Ogre Form Only),True,False,True,False,7,5,None,None,1,14,3d6 + 4,bludgeoning
Aniwye,Bite (Skunk Form Only),True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
Aniwye,Claw (Skunk Form Only),True,False,True,False,7,5,None,None,1,7,1d6 + 4,slashing
Aniwye,Rock (Giant Form Only),False,True,True,False,7,None,60,240,1,20,3d10 + 4,bludgeoning
Aniwye,Deadly Musk (Recharge 5-6; Skunk Form Only),False,False,False,False,0,None,None,None,0,None,None,None
Anzu,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Anzu,Bite,True,False,True,False,9,5,None,None,1,14,2d8 + 5,piercing
Anzu,Talons,True,False,True,False,9,None,None,None,1,12,2d6 + 5,slashing
Anzu,Breath Weapons (Recharge 5-6),False,False,False,False,60,None,None,None,0,None,None,None
Anzu,Lightning Relocation,False,False,False,False,0,None,None,None,0,None,None,None
Apaxrusl,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Apaxrusl,Slam,True,False,True,False,5,5,None,None,1,7,1d8 + 3,bludgeoning
Apaxrusl,Fiery Sands (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Arachnocrat,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Arachnocrat,Claw,True,False,True,False,6,5,None,None,1,12,2d8 + 3,slashing
Arachnocrat,Bite,True,False,True,False,6,5,None,None,1,6,1d6 + 3,piercing
Ash Phoenix,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ash Phoenix,Ash Talons,True,False,True,False,8,5,None,None,1,14,2d8 + 5,slashing
Ash Phoenix,Ash Storm (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Ashen Custodian,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ashen Custodian,Cleansing Strike,True,False,True,False,8,5,None,None,1,9,1d8 + 5,bludgeoning
Astral Devourer,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Astral Devourer,Hungering Serpents,True,False,True,False,7,0,None,None,1,None,None,None
Astral Devourer,Serpent Spray (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Astri,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Astri,Bite,True,False,True,False,8,5,None,None,1,9,1d8 + 5,piercing
Astri,Healing Touch (3/Day),False,False,False,False,0,None,None,None,0,None,None,None
Attercroppe,Bite,True,False,True,False,6,5,None,None,1,6,1d4 + 4,piercing
August Rooster,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
August Rooster,Talon,True,False,True,False,5,5,None,None,1,10,2d6 + 3,slashing
Aurora Horribilis,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Aurora Horribilis,Blistering Touch,True,False,True,False,8,5,None,None,1,15,3d6 + 5,cold
Aurora Horribilis,Void Song,False,False,False,False,0,None,None,None,0,None,None,None
Avalanche Screamer,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Avalanche Screamer,Bite,True,False,True,False,7,10,None,None,1,13,2d8 + 4,piercing
Avalanche Screamer,Leg,True,False,True,False,7,5,None,None,1,11,2d6 + 4,piercing
